	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
1594	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
1595	Euryarchaeota	a16941d6e2509ea3764b2a64742c322a	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence	1449
1596	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155256_phage	52029
1597	MGII	2487ad689f0700fdf0386f4abc4bf57c	5	0.000690322935134	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156027	154857
1598	SAR116	a2ce005e2a19d7287ee2bd25b5e55971	14	0.00488548260993	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence	61268
1599	SAR116	ff3c408860c04d599bec0bca75c9f77e	10	0.00581333072848	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
1600	MGII_virus	954166d7cce519dc8f98283b0288d990	3	0.000613887457861	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155688	104483
1601	Uncultured_phage	d13407530eec0d174f681d194eac317d	6	0.00266625665661	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155031_phage	48113
1602	Cyanophage	d32dc705768ac025e86b4fd11732ce07	5	0.00344487428352	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622821_608 /station=TARA_125 /depth=5 /filter=0.1-0.22	31032
1603	Cyanophage	a72a8538360159e4722ce3e92bc8d72e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622799_8590 /station=TARA_124 /depth=120 /filter=0.1-0.22	6203
1604	MGII	a299987148f42490acf66b4e710c8c6a	22407	13.3821520027	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__389883	35799
1605	MGII	082ebca091d9b65cc9324332993a777a	62	0.0168011432571	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	Eury_contig__182440	78898
1606	Euryarchaeota	e3085b25fedc1064bd16b67cc16c723c	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence	2100
1607	Prochlorococcus	8d38f90e14ff33a235b5934da2f88dcf	1880974	24.0829180895	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|123967536|ref|NC_008816.1| Prochlorococcus marinus_AS9601, complete genome	1669886
1608	MGII_virus	c85469d5670f460cf1d2794478ed34b4	7	0.00146649689647	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154680	102054
1609	Prochlorococcus	3a7029d4297604cd7c5288ec6bc85724	1791019	23.0957157589	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|33860560|ref|NC_005072.1| Prochlorococcus marinus MED4 complete genome	1657990
1610	MGII	6b480bfc649fd78b62cca13a98f92f16	21	0.0025318500173	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__172446	177335
1611	SAR11_Phage	d5f367ab54b642e92d56052f007ee5cd	81	0.0117582472503	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|460042436|ref|NC_020484.1| Pelagibacter phage HTVC008M, complete genome	147284
1612	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	2	0.000798963667908	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154839_phage	53520
1613	MGII	3339359fdd6969f587a25e51167e9a05	6	0.0100376843912	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__402642	12780
1614	MGII	374d112a90d61db8c233e986d45061dd	45	0.0141634949564	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157656	67929
1615	MGII_virus	389fd651c4ca3b76da9a807a2b49a3f9	3	0.000754961843473	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	X_contig__155773 DNApol similar to the split but is not a split	84959
1616	MGII	d59f7f229b022f84c2a3c596fe92b55e	38603	8.8315371849	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__402223	93454
1617	SAR11	8e11ad3e05b209639eb00032621b696c	4664571	76.2017888197	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|71082709|ref|NC_007205.1| Candidatus Pelagibacter ubique HTCC1062, complete genome	1308759
1618	MGII	0c7f30d475d2937d9b0d28f0123419ce	9	0.0025247314804	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__1205679	76215
1619	Cyanophage	96be44ae1056b4b10926847e9eb4acce	11	0.00492622578675	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|372217768|ref|NC_016658.1| Cyanophage NATL1A-7, complete genome	47741
1620	Uncultured_phage	017fff5f96c4e9f3ecfb78ef0d0c1341	111	0.042273062355	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__158275_phage	56140
1621	MGII	c756c8241cb7523552193850f2fe0665	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__3236544	2423
1622	MGII	4997286285315acda0a42f15d7f1b5ea	8749	0.743997941981	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	Eury_MGII_archaea contig__155189	251420
1623	Prochlorococcus	8e038047f40341068e99881350501927	2243462	27.3921341425	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
1624	Cyanophage	d22a0af4a7860a53341e5edda689e011	9	0.0173791916347	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621173_2106 /station=TARA_072 /depth=100 /filter=0-0.22	11072
1625	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	188	0.0341166763224	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__173319	117816
1626	Euryarchaeota	d00c6b9330b2ca7da9c58e995760881e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence	714
1627	Cyanophage	50de7c01090dec5d0d9bc82584d1131e	12	0.0284627482847	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619950_1649 /station=TARA_036 /depth=5 /filter=0-0.22	9014
1628	MGII	3495d2881ab44b4bf0169752d3620be3	52015	9.50004807011	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__175248	117062
1629	MGII	f92922d3d161a9750092e666815d2d7b	6	0.00231818867158	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157027	55337
1630	SAR11	658393987e8720edadbe9513b44d4c7c	1152977	17.9271864306	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|657650469|ref|NZ_KL370779.1| Candidatus Pelagibacter ubique HTCC7214 genomic scaffold P769DRAFT_scaffold00001.1, whole genome shotgun sequence	1375060
1631	MGII	6b869cfde771592b82279c412c5aca77	16	0.00378336486155	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__1209332	90418
1632	MGII	b2357f1ce9bb484731c646c8c84542fb	32	0.0363783999629	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__347528	18807
1633	MGII	182202ca4e5fd4cbf09785232a6b766b	179	0.0377043597942	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__152276	101502
1634	Uncultured_phage	1e942354b8cefc0d11af69b4c6557b45	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155537_phage	63643
1635	MGII	5df967460616a78f13eb1776d779cec8	4415	1.46784042624	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__152245	64308
1636	Prochlorococcus	57328953415733bfc592ab8c8fad6940	2229806	28.2266984639	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|159887716|gb|CP000878.1| Prochlorococcus marinus_MIT 9211 genome	1688963
1637	Cyanophage	126daea7cb41406f686dbe50a98dca81	70	0.00769651816227	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|255928922|ref|NC_013085.1| Synechococcus phage S-RSM4, complete genome	194454
1638	MGII	8586ceb4c5e2ee96e910beb46cf09baf	45	0.0115469149672	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156856	83322
1639	Euryarchaeota	935a49d2f0e1d884d32acb78a18fe5b6	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822974|dbj|BBBE01000035.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00035, whole genome shotgun sequence	1177
1640	Uncultured_phage	1720ce7f2bdc976e6eb702ea762b0a67	205	0.0908987284709	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156190_phage	48218
1641	Cyanophage	ad681e8899b1410519cd465733d106cd	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622694_4368 /station=TARA_122 /depth=115 /filter=0.1-0.22	8872
1642	MGII	67db24533894a8e101cfb4897967df79	8	0.0068477116673	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155937	24978
1643	MGII	8e73b3a8a5f66fba0e53c10d537cb429	585492	6.06451112105	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	ENA|CM001443|CM001443.1 uncultured marine group II euryarchaeote chromosome, whole genome shotgun sequence. 	2064136
1644	Cyanophage	f6a091806a6079ca9234537b2177b76d	5	0.0104375452808	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
1645	Cyanophage	aa0f4f51402c7d7ec3d792ffd8e4c55f	14	0.0158767171562	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619935_167 /station=TARA_036 /depth=5 /filter=0.1-0.22	18853
1646	Euryarchaeota	c466a8eed0ae163dba5ddc3a5b22d482	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822987|dbj|BBBE01000022.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00022, whole genome shotgun sequence	5101
1647	Euryarchaeota	757266918d1450e9a79ebb633f20b48b	45797	0.395121959232	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|126177952|ref|NC_009051.1| Methanoculleus marisnigri JR1, complete genome	2478101
1648	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	59	0.027922697836	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
1649	MGII	4a9c8747b7c56abf5de9ff52eaeb2c65	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__2498119	2681
1650	Prochlorococcus	c3355f2daa823304da8a5f204955f2b2	1502636	17.4327296372	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|162958048|ref|NC_007335.2| Prochlorococcus marinus_NATL2A, complete genome	1842899
1651	MGII	68d4fc2ce4bcbf4e9c72d6eb7f486574	4	0.00191211087539	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__162378	44726
1652	Halovirus	77051e9d9c4b9c92befb4f7520ed6bad	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome	103257
1653	Euryarchaeota	bdd86345c53282a14ecd785cfa1b4ae2	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence	3824
1654	Euryarchaeota	0e4bdb44098c8ba5e9cba8d0c964a83e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence	81314
1655	MGII	38fb5b9fa398b72ad1841fcebd6378d0	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|663515939|gb|KF900769.1| Uncultured marine group II/III euryarchaeote KM3_192_B10 genomic sequence	42084
1656	MGII_virus	9910c3ed60ea261e51c35c08abf62ee5	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620078_38	94102
1657	Halovirus	0c292bf3f4cd772946893ad5f449442b	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|509141110|ref|NC_021335.1| Halovirus HRTV-7, complete genome	69048
1658	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	476350	8.72340709063	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
1659	SAR116	09234f657cabe917e8cf9dc0aaadd745	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
1660	SAR116	602a7c45cb87055f607c5b1bbe7c8b3c	1	0.000221738705813	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence	96421
1661	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	11	0.0368221301527	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
1662	Cyanophage	25ede89c915b210d655d6c7a5d362db6	1663	0.140868638688	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|312281379|ref|NC_006883.2| Prochlorococcus phage P-SSM2, complete genome	252401
1663	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
1664	SAR116	5d9ed38b79c583a0b30811a9ed0939f0	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|294083570:675264-676151 Candidatus Puniceispirillum marinum IMCC1322, complete genome	888
1665	MGII	a9c3fbec81ba3d304bbda624939496f5	60504	6.12995299269	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__158356	211028
1666	Euryarchaeota	6156c84e4535eca879979c338e2b67e9	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822968|dbj|BBBE01000041.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00041, whole genome shotgun sequence	503
1667	MGII	35c1af6e5eda2905fcf4c987c9b1235c	301	0.0357591146917	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__173937	179967
1668	Cyanophage	044bab88ff99ff923efde82fbd605c6e	63	0.00699728758605	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|472341521|ref|NC_020855.1| Cyanophage P-RSM6 genomic sequence	192497
1669	Cyanophage	5978f2c6499e3ca590e060b1ad62698f	346	0.0374824440625	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome	197361
1670	Halovirus	134bcd25e8b416c2dbe0a7d2b4d47a16	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|511534117|ref|NC_021471.1| Halovirus HSTV-1, complete genome	32189
1671	MGII	0e5e80ff656568ea45afbb2880337647	35	0.0136085940817	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__160241	54988
1672	MGII	f0b26e0d7b784d572cdc58bfe2bb4ec1	21	0.00533072475029	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154932	84226
1673	Euryarchaeota	17d1fbfc42024b86a59a24bb16b1d787	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932823004|dbj|BBBE01000005.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00005, whole genome shotgun sequence	96478
1674	Cyanophage	a1a4484522e7f197e93087a5e39ad10b	20	0.0708190385996	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620812_6831 /station=TARA_064 /depth=5 /filter=0-0.22	6038
1675	Halovirus	87919bb77887eb43a8479f5d181309e2	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|443404569|ref|NC_020158.1| Halovirus HVTV-1, complete genome	102319
1676	Cyanophage	0349bfb700b2f841be42be3a501633fe	2	0.0069927286192	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22	6115
1677	Crenarchaeota	10bec8571527712ce29ca5fa18e2414f	923	0.0150975458907	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence	1307099
1678	Cyanophage	38b99740a870581c2ab4437f6753629e	300	0.035441411483	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|472340220|ref|NC_020845.1| Cyanophage MED4-213, complete genome	180977
1679	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	4585512	40.2720780182	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
1680	MGII	d4aabdb483cea2cb83826488296a6742	17	0.00856641805851	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__173007	42429
1681	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	12	0.0177761527776	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
1682	MGII	6fd110929c3138baad44331c02213f77	277	0.0414485468467	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__159728	142884
1683	Cyanophage	42b81963f54377986bd8aac34c4643f4	78	0.0651150241986	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
1684	MGII_virus	b18af36ea2e34feba618d892a21af8e8	27	0.00600719311248	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154592	96096
1685	Cyanophage	2cf909f790ceb44ef8ee11829187d18f	70	0.00762491717304	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|58532811|ref|NC_006820.1| Synechococcus phage S-PM2, complete genome	196280
1686	Cyanophage	ad41b9a65623c6d4a1cff5cbb3349e92	6	0.0216765134369	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620273_6003 /station=TARA_042 /depth=80 /filter=0-0.22	5918
1687	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	2099408	26.3387732037	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
1688	MGII	26bea47ea11d41e56515006673886ab0	65	0.017476545278	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__1205646	79519
1689	Euryarchaeota	7cdb38d70dd2e1def9f3633410d690fa	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822992|dbj|BBBE01000017.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00017, whole genome shotgun sequence	24006
1690	Uncultured_phage	8dfacd6f21a76f3b50ae70ce334c0503	47	0.0140602580755	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156293_SAR116_phage	71469
1691	Prochlorococcus	e583b8b86a6d640da112fa80728e697e	3003463	23.936870149	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|124021714|ref|NC_008820.1| Prochlorococcus marinus_MIT 9303, complete genome	2682675
1692	MGII	ea618c6ddf391139c2c7c7bcb74d714f	611	0.0893201752936	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__172706	146253
1693	Euryarchaeota	e3a1f2c87d440f6d995f6b0035b494bf	38205	0.329624187781	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|851114167|ref|NZ_LN515531.1| Methanobacterium formicicum genome assembly DSM1535, chromosome : chrI	2478074
1694	Cyanophage	1bae9bbd112189ed403602b6b83f0214	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619962_2313 /station=TARA_036 /depth=17 /filter=0-0.22	6753
1695	Uncultured_phage	d51e6446a49434418901bfc92c1b4bf3	37	0.00882663944377	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154829_alpha_phage	89623
1696	Euryarchaeota	01165ceea3e09dcee8ff1519b0a501ae	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence	687
1697	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
1698	SAR11_Phage	fbb305f5028edd53a339faf7210545a4	1	0.000508037918288	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome	42084
1699	Euryarchaeota	c8ffc229189268e7a890dbaf55538381	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence	1378
1700	MGII	a8b6137ae2453c67945e42dd2d56dd0c	72566	14.3255019278	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__158556	108302
1701	SAR116	29c75c5631de23c1827c89ceaf340705	1736972	13.4870391465	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|294083570|ref|NC_014010.1| Candidatus Puniceispirillum marinum IMCC1322, complete genome	2753527
1702	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	2636324	23.3796276304	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
1703	MGII	fed8519c6389f29dc5b2b6e1ca6434f0	1	0.00519190571958	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__2447543	4118
1704	Crenarchaeota	2ed23a21ef61ff4cb010e129e7614375	2045	0.0237201922214	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|343459436|gb|CP002838.1| Pyrolobus fumarii 1A, complete genome	1843267
1705	MGII	b21a5bfca1812440d510ffc3e276ebed	56	0.0132291942255	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157643	90504
1706	MGII	61c89861d20f65e76b0921a264d386ab	8	0.00197647467646	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157361	86539
1707	MGII	c9d3e2fbf1bdac6a55a4553a34e744f0	3	0.00152909155028	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__158470	41947
1708	MGII_virus	a4337bdf71da69dc3ef2f03e1f2f937f	3	0.000624904309775	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621085_65	102641
1709	Crenarchaeota	eaa5b12e32fc179a2ba580563c42833e	1034	0.0134369098463	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|160338813|gb|CP000866.1| Nitrosopumilus maritimus SCM1, complete genome	1645259
1710	Euryarchaeota	66dbb4bebc0fc361bfe961fc053fa3c1	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822998|dbj|BBBE01000011.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00011, whole genome shotgun sequence	79664
1711	MGII	7a613c8787ec27a3c0679fee1ccca5d3	3	0.00314585331599	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__367655	20389
1712	Euryarchaeota	790dffecf0995b43d78fa92e5cd1e364	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822996|dbj|BBBE01000013.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00013, whole genome shotgun sequence	71728
1713	Cyanophage	a04b70aebc69aea82b0cd695cda86b35	17	0.0288693051473	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620894_1263 /station=TARA_065 /depth=30 /filter=0.1-0.22	12590
1714	Cyanophage	588d9ff15714092a51ed4f06e0a02090	1107	0.134150794674	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
1715	MGII_virus	1afaeedd5afa425942c445f666d5344d	2	0.000362227003248	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156409	118049
1716	Euryarchaeota	d914c82014bbcb67671b315e5e0201ae	64535	0.628237007473	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|288892655|gb|CP001899.1| Ferroglobus placidus DSM 10642, complete genome	2196266
1717	MGII_virus	466fbeb45467972549dd4cc22276a97e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620879_23	93879
1718	Synechococcus	a31b740c698fca554a560d7180cfd429	3181853	28.7407874555	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence	2366980
1719	MGII	3bc58051098f4248f98619506973afa3	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__2314329	2816
1720	MGII	d16c939b4b4038355588b3b6708b6fb0	23548	3.21300963689	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154640	156695
1721	Euryarchaeota	f85a93f6b10cbaf17d539d22e9332b7f	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822973|dbj|BBBE01000036.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00036, whole genome shotgun sequence	1091
1722	Euryarchaeota	4ebf00dd5dbea5a9f83d29b9cc546ad7	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822993|dbj|BBBE01000016.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00016, whole genome shotgun sequence	28413
