	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
1731	Cyanophage	b091c6d83853c37ee83293845ba5e048	442	0.0582688113977	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|326783979|ref|NC_015288.1| Prochlorococcus phage Syn1, complete genome	191195
1732	Cyanophage	cb9b40de1fcb3da7b0f6eb62d1a1e6f5	3	0.00194715062777	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|472341815|ref|NC_020857.1| Cyanophage MED4-117 genomic sequence	38834
1733	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__154839_phage	53520
1734	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	12	0.0209563216181	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
1735	Cyanophage	d263f720f0de0cd6f25fca938c1f5ece	419	0.0610888854701	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|418487144|ref|NC_019443.1| Synechococcus phage metaG-MbCM1, complete genome	172879
1736	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__155256_phage	52029
1737	MGII	ef3cc855ea2a03e5ec98be24202b5624	3	0.00528669841842	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__412943	14303
1738	Uncultured_phage	b8a826ff187df28f88929d83edcb51b6	39	0.0141549321375	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__155255_phage	69446
1739	SAR116	6b845873e123dcf4ccf8c652576d09b1	1	0.000176617190169	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000008.1 SAR116 cluster alpha proteobacterium HIMB100 contig8, whole genome shotgun sequence	142711
1740	SAR116	ff3c408860c04d599bec0bca75c9f77e	1	0.000685334053679	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
1741	SAR116	a2ce005e2a19d7287ee2bd25b5e55971	16	0.00658228525853	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence	61268
1742	SAR116	09234f657cabe917e8cf9dc0aaadd745	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
1743	SAR116	db86585cb551d5c7747f28e2553d951b	33	0.00340710084531	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000004.1 SAR116 cluster alpha proteobacterium HIMB100 contig4, whole genome shotgun sequence	244129
1744	MGII_virus	9910c3ed60ea261e51c35c08abf62ee5	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2620078_38	94102
1745	Halovirus	f0a09d1f6102da0977952375b4475e56	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|509140160|ref|NC_021327.1| Halovirus HCTV-5, complete genome	102105
1746	Euryarchaeota	8240c9371003f0786be345fefe69d9ee	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822972|dbj|BBBE01000037.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00037, whole genome shotgun sequence	939
1747	Euryarchaeota	64f933c865bfe77bb9182ea6541f77bb	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932823008|dbj|BBBE01000001.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00001, whole genome shotgun sequence	465255
1748	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
1749	Euryarchaeota	935a49d2f0e1d884d32acb78a18fe5b6	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822974|dbj|BBBE01000035.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00035, whole genome shotgun sequence	1177
1750	MGII	3bc58051098f4248f98619506973afa3	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__2314329	2816
1751	MGII_virus	301d83db1d76369d2b53d4acf18f1e46	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2621151_104	92290
1752	MGII_virus	1afaeedd5afa425942c445f666d5344d	3	0.000640544583001	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__156409	118049
1753	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	653	0.0806229105086	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
1754	MGII	67db24533894a8e101cfb4897967df79	3	0.00302728991427	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__155937	24978
1755	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	6	4.80399331765e-05	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
1756	MGII	a70e8a02337fcd124857e3149c4ed229	3	0.00128212095357	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__156469	58977
1757	Euryarchaeota	d914c82014bbcb67671b315e5e0201ae	1758	0.020175502158	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|288892655|gb|CP001899.1| Ferroglobus placidus DSM 10642, complete genome	2196266
1758	MGII	6fd110929c3138baad44331c02213f77	88	0.015523494532	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__159728	142884
1759	MGII	26bea47ea11d41e56515006673886ab0	27	0.00855821661877	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__1205646	79519
1760	MGII	1c662196f135daaaffa12bd2540752ca	3	0.0111379654557	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__418747	6789
1761	MGII_virus	25dcd4c18adf16377c21a5e90dc13fa8	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__154940	60318
1762	MGII	8e73b3a8a5f66fba0e53c10d537cb429	990374	12.0934814463	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	ENA|CM001443|CM001443.1 uncultured marine group II euryarchaeote chromosome, whole genome shotgun sequence. 	2064136
1763	MGII	182202ca4e5fd4cbf09785232a6b766b	22	0.0054630918423	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__152276	101502
1764	Euryarchaeota	1c26e6ac2e30ab04e094cf4950ae5e2e	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822985|dbj|BBBE01000024.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00024, whole genome shotgun sequence	4118
1765	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	1785605	26.4095723713	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
1766	Uncultured_phage	017fff5f96c4e9f3ecfb78ef0d0c1341	42	0.0188567699448	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__158275_phage	56140
1767	MGII	339a11c9fbc20afce016d9ef6c789e96	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|482770381|gb|ARPJ01000001.1| Marine group II euryarchaeote SCGC AAA288-C18 A288C18DRAFT_2505694915.1_C, whole genome shotgun sequence	70285
1768	Euryarchaeota	a16941d6e2509ea3764b2a64742c322a	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence	1449
1769	Euryarchaeota	59ecb0e14c847d4e33ef792120381d65	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822982|dbj|BBBE01000027.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00027, whole genome shotgun sequence	2325
1770	MGII_virus	280f9c178a97d12990e63f3d3a6d8e64	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2621271_44	96570
1771	MGII	4a9c8747b7c56abf5de9ff52eaeb2c65	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__2498119	2681
1772	MGII	b2357f1ce9bb484731c646c8c84542fb	3	0.0040206118721	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__347528	18807
1773	MGII	6b480bfc649fd78b62cca13a98f92f16	13	0.00184773341834	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__172446	177335
1774	Cyanophage	d22a0af4a7860a53341e5edda689e011	6	0.0136588958596	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2621173_2106 /station=TARA_072 /depth=100 /filter=0-0.22	11072
1775	MGII	0a15dce371a33035be2f0aee5c8e5117	3	0.00418621754297	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	contig__157517	18063
1776	Euryarchaeota	bdd86345c53282a14ecd785cfa1b4ae2	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence	3824
1777	Cyanophage	f6a091806a6079ca9234537b2177b76d	2	0.00492193240114	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
1778	Euryarchaeota	f85a93f6b10cbaf17d539d22e9332b7f	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|932822973|dbj|BBBE01000036.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00036, whole genome shotgun sequence	1091
1779	MGII_virus	f799edd6b8f8042e9a00c054af09c4f8	0	0.0	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	SAMEA2620273_4	111550
1780	Prochlorococcus	8e038047f40341068e99881350501927	15346147	220.893932451	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
1781	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	7443964	160.70948721	BACT	ER12	Eilat	34.97	29.53	5.0	39674328.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
1782	MGII	656359dcbf52294a89fe80b0e0a543c6	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__2441869	2132
1783	MGII	b23a2f71f062b689ebb32920559f5916	116	0.0155157249797	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__152292	159845
1784	MGII_virus	301d83db1d76369d2b53d4acf18f1e46	1	0.000231663969587	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621151_104	92290
1785	Euryarchaeota	8f69be0be506a44878a909bff44101b8	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822986|dbj|BBBE01000023.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00023, whole genome shotgun sequence	4341
1786	Euryarchaeota	c127e86973eb8b7b633f4637d4b3d883	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822975|dbj|BBBE01000034.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00034, whole genome shotgun sequence	1365
1787	MGII	a79a89db0349892cbe51525c92cbd0bb	23199	2.68466997346	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156040	184753
1788	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	1657705	20.3832416542	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
1789	Uncultured_phage	07289743cc9f6cb00a56a665f2a3b005	45	0.0201232362614	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__160110_phage	47811
1790	MGII_virus	cd5ee01db6380a109a1ad3d2eac1ab55	1	0.000221915923703	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620256_34	96344
1791	SAR116_Phage	6cac5ef27b5bb375bad180ca8be5b842	4	0.00154699668993	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|526244935|ref|NC_021864.1| Puniceispirillum phage HMO-2011, complete genome	55282
1792	MGII_virus	67cac3c5a6b8923c8f2e4dcb0163be26	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622821_47	97372
1793	MGII_virus	cbf2db1c15167953bf11d3db5cc289b9	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621173_5	102711
1794	Cyanophage	0c92188f8bed66f363e58b34fe2c9bf5	2	0.000925272331035	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|148724443|ref|NC_009531.1| Cyanophage Syn5, complete genome	46214
1795	Synechococcus	294a3f47a65c5a1743e833ae95d0f637	4282556	35.1250653873	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome	2606748
1796	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	10	0.00544970120137	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
1797	MGII	f354e982e7da93ed3af2c8f84964cc25	11	0.00502957539105	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__403162	46760
1798	Euryarchaeota	f1958ab9a99f217ddc72579b96611e3e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932823000|dbj|BBBE01000009.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00009, whole genome shotgun sequence	82519
1799	Cyanophage	355ddc067ef5b0a90e8eaf638bfabc14	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619888_5466 /station=TARA_034 /depth=5 /filter=0.1-0.22	7649
1800	Euryarchaeota	f99450e50963d34400448fc2d38bebba	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822981|dbj|BBBE01000028.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00028, whole genome shotgun sequence	2198
1801	MGII	4d33c70765f3be349acb8f68c9d5b9f0	8722	0.7417019145	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155189	251420
1802	MGII	f26b0f74740a9323ff7cf08be9e60604	514	0.139285131943	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157847	78899
1803	MGII_virus	8247b1bb85c6a05834b51271f0c5ef23	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620014_23	105628
1804	MGII_virus	789a0753a83a4783250efeadeed9b852	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619974_229	111219
1805	Cyanophage	165478a4cc06f7e8baa954a50c532cd9	1	0.0020508650123	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619888_3130 /station=TARA_034 /depth=5 /filter=0.1-0.22	10425
1806	MGII	0a15dce371a33035be2f0aee5c8e5117	7	0.00828554914868	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157517	18063
1807	Euryarchaeota	f49d9f096c003c9a81bd57b6d41046a7	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822988|dbj|BBBE01000021.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00021, whole genome shotgun sequence	5398
1808	MGII	1c662196f135daaaffa12bd2540752ca	6	0.0188955083988	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__418747	6789
1809	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	8	5.43330206595e-05	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
1810	MGII_virus	567c49bf8de1d40115dfb0c376a64192	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621033_64	91572
1811	MGII_virus	63be4f1f9347ff68268e519c05affbbf	19	0.00756302292432	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154676 Group B? Split DNA pol  Candidate tRNA Predictions in BED format:	53712
1812	MGII	ba8de44645a7ed6cca4c586892fbfc2f	7	0.00476357101892	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__390204	31418
1813	MGII_virus	1d0c8edc90633df0840edcb1970241b8	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619923_17	102781
1814	MGII_virus	ed0f28e0337de62bc80ef96dae65c523	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620879_92	110464
1815	MGII	ef3cc855ea2a03e5ec98be24202b5624	4	0.00597924009039	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__412943	14303
1816	MGII_virus	91f502bc416ff9167f3e35cd1c722a52	1	0.000186808805183	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620027_12	114450
1817	Cyanophage	49e6164297ec0b0e47191950180468d4	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome	33004
1818	MGII_virus	b67f2c471d3bcd980e0daf08e7e10d42	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619888_18	106776
1819	Euryarchaeota	a3d19fff4deb7711adc404a497413386	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822991|dbj|BBBE01000018.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00018, whole genome shotgun sequence	22132
1820	Cyanophage	cb9b40de1fcb3da7b0f6eb62d1a1e6f5	17	0.00935944151529	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|472341815|ref|NC_020857.1| Cyanophage MED4-117 genomic sequence	38834
1821	MGII	54b4685d31d999a744f3b643815f624a	3293	0.829770789418	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__157638	84849
1822	MGII_virus	93ed4de81d1e165e49723c892ef57243	1	0.000202414819772	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621085_75_2	105626
1823	MGII_virus	5e4a7cf8ce806279a14e631ee78c9323	1	0.000219012996724	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620879_17	97621
1824	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
1825	MGII_virus	a65af550e93971815c6159b37c576d8d	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__154564 thermosome	96892
1826	MGII	258cd229425a35ad39eef1e707d00fab	63444	13.5482391863	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__344836	100120
1827	MGII_virus	ca46d0f32d64d17530afd51851c136d3	2	0.000670606227753	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155057	63764
1828	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	1	0.00337068701769	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
1829	Euryarchaeota	d07b9c8628faa09fa7a7a9f7b28a586e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822983|dbj|BBBE01000026.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00026, whole genome shotgun sequence	2720
1830	MGII	579f11f66207bda055fe72553d706e14	12	0.0054922124639	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156895	46714
1831	Euryarchaeota	e39653a22439cd6ec1e9b5136bcb072e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822989|dbj|BBBE01000020.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00020, whole genome shotgun sequence	5883
1832	Euryarchaeota	1c26e6ac2e30ab04e094cf4950ae5e2e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822985|dbj|BBBE01000024.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00024, whole genome shotgun sequence	4118
1833	Uncultured_phage	b8a826ff187df28f88929d83edcb51b6	15	0.00461803439072	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155255_phage	69446
1834	MGII_virus	cad91562d22fd21280ae3941b8d0e1c9	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621085_54	96049
1835	SAR11	37b6dfae2296d915aadef66678c4b4ba	1073529	16.4415378119	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|564614004|ref|NZ_AZAL01000001.1| Candidatus Pelagibacter ubique HIMB083 Pelub83DRAFT_scaffold_0.1_C, whole genome shotgun sequence	1395997
1836	Cyanophage	519591b03214e76ed771523659d24068	5	0.0130161133284	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622694_4896 /station=TARA_122 /depth=115 /filter=0.1-0.22	8213
1837	Euryarchaeota	b68e82dcffd84ddc7b8c7ac2c908b79b	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932823002|dbj|BBBE01000007.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00007, whole genome shotgun sequence	86596
1838	MGII	34ca9520c481bd520c7cd13698babd07	2789	0.387695892615	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__152209	153805
1839	MGII	3c571a295dbba22dcf45957159cdc242	325	0.0914492323256	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__1205742	75983
1840	MGII	cb8a73007236dcb3edb2eff36f62937b	4369	2.40191282627	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence	38890
1841	SAR11	8c6a88095c19dea562223f8fda8afc3e	1424097	21.2383799835	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|657651831|ref|NZ_JNIU01000001.1| Candidatus Pelagibacter ubique HTCC7217 P773DRAFT_scaffold00001.1_C, whole genome shotgun sequence	1433611
1842	MGII_virus	68b78412a7f11f18f4a50f5605957f04	2	0.000699467317266	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__172037	61133
1843	Cyanophage	b091c6d83853c37ee83293845ba5e048	23	0.0025719613919	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|326783979|ref|NC_015288.1| Prochlorococcus phage Syn1, complete genome	191195
1844	MGII_virus	cc494ca52718071f37103a120d78b112	3	0.000680611240022	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2619903_161	94240
1845	Cyanophage	f6e8a24f0f899dd4a20049b6d84d96db	12	0.00676590751684	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2620014_177 /station=TARA_038 /depth=5 /filter=0-0.22	37920
1846	MGII	3ebe5a78b626ed68771cc76a2e9bcff5	1	0.000583777516198	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|663530238|gb|KF901159.1| Uncultured marine group II/III euryarchaeote KM3_88_H06 genomic sequence	36624
1847	Synechococcus	f1eb2c1bca17fba504a38cb916f5c892	4235319	40.5186682108	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|78183584|ref|NC_007513.1| Synechococcus sp. CC9902, complete genome	2234828
1848	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
1849	Euryarchaeota	a16941d6e2509ea3764b2a64742c322a	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence	1449
1850	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155256_phage	52029
1851	MGII	2487ad689f0700fdf0386f4abc4bf57c	5	0.000690322935134	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__156027	154857
1852	SAR116	a2ce005e2a19d7287ee2bd25b5e55971	14	0.00488548260993	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence	61268
1853	SAR116	ff3c408860c04d599bec0bca75c9f77e	10	0.00581333072848	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
1854	MGII_virus	954166d7cce519dc8f98283b0288d990	3	0.000613887457861	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155688	104483
1855	MGII_virus	a7dd04ecfd3ceaa945fede92d37f230b	8	0.00178688210555	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621151_45	95721
1856	Uncultured_phage	d13407530eec0d174f681d194eac317d	6	0.00266625665661	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__155031_phage	48113
1857	Cyanophage	d32dc705768ac025e86b4fd11732ce07	5	0.00344487428352	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622821_608 /station=TARA_125 /depth=5 /filter=0.1-0.22	31032
1858	MGII_virus	533ef7cb50513d7f06eb2ddb93ff3423	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2621173_6	102476
1859	Cyanophage	a72a8538360159e4722ce3e92bc8d72e	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	SAMEA2622799_8590 /station=TARA_124 /depth=120 /filter=0.1-0.22	6203
1860	MGII	a299987148f42490acf66b4e710c8c6a	22407	13.3821520027	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	contig__389883	35799
1861	MGII	082ebca091d9b65cc9324332993a777a	62	0.0168011432571	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	Eury_contig__182440	78898
1862	Euryarchaeota	e3085b25fedc1064bd16b67cc16c723c	0	0.0	BACT	ER18	Eilat	34.97	29.53	5.0	46772099.0	gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence	2100
